weight,item_price,shipment_method_id,seller_id,quantity,b2c_c2c,declared_handling_days,zip_distance,category_id
21.772416,11.0,1,129312.0,1,1,2,84.19,0
14.514944,32.0,1,76400.0,1,0,1,244.42,0
0.0,8.3,0,18481.0,1,0,1,730.11,19
4.989512,6.2,0,751341.0,1,1,3,1818.11,12
0.0,40.0,0,57461.0,1,0,0,1902.4,2
3.628736,23.19,0,545680.0,1,1,3,2368.37,9
29.029888,37.0,1,443677.0,1,1,3,132.21,5
14.514944,8.0,10,959063.0,1,1,3,199.9,3
0.0,43.0,0,219418.0,1,1,3,623.54,15
3.628736,1.25,3,511.0,1,0,0,1929.97,14
1.814368,3.58,0,16933.0,1,0,3,189.43,0
1.360776,17.0,0,38165.0,1,0,1,225.48,0
14.514944,95.0,1,909268.0,1,1,1,1192.89,3
7.257472,22.5,6,277989.0,1,1,2,367.79,0
14.514944,22.5,2,188842.0,1,0,2,585.18,8
0.0,535.0,1,80419.0,1,0,3,725.01,17
0.0,10.5,2,94137.0,1,1,3,306.39,3
3.628736,44.98,0,69939.0,1,0,2,172.7,26
2.26796,8.5,0,1547.0,1,0,1,2193.95,8
0.0,11.51,0,28693.0,1,0,2,905.22,7
0.453592,17.5,0,458445.0,1,1,3,407.35,6
8.164656,9.9,1,380990.0,1,1,2,2476.42,0
2.721552,10.0,0,619948.0,1,1,2,1912.13,0
97.975872,125.0,1,3058842.0,1,1,3,809.75,15
1.814368,1.99,0,223797.0,1,1,3,1654.72,16
9.525432,9.75,1,1564.0,1,0,1,861.55,0
29.029888,118.0,1,342451.0,1,1,3,791.11,4
21.772416,87.99,1,13810.0,1,0,1,288.86,0
1.360776,35.0,0,187844.0,1,0,1,989.61,7
0.0,4.99,3,167774.0,1,1,2,1925.91,18
0.0,3.5,3,210573.0,1,1,5,1286.77,16
5.443104,19.99,0,61924.0,1,0,2,246.51,0
1.360776,17.0,0,120728.0,1,0,4,938.76,13
53.523856,8.0,1,1209412.0,1,1,2,310.69,22
2.721552,22.0,0,42796.0,1,0,10,530.05,0
7.257472,18.0,1,549353.0,1,0,3,990.28,0
0.907184,29.0,0,118813.0,1,0,2,35.5,3
1.360776,3.95,0,333057.0,1,1,3,2303.13,22
11.793392,24.99,1,29366.0,1,0,1,1699.6,6
14.514944,19.99,8,494451.0,1,0,1,1242.06,1
1.814368,14.5,0,28524.0,1,0,1,80.66,7
4.53592,19.99,0,65921.0,1,0,1,1679.13,0
3.628736,29.99,0,303853.0,1,0,4,1141.01,9
5.896696,2.6,0,90036.0,1,1,3,247.96,0
7.257472,8.99,3,6301.0,1,0,1,683.37,4
0.0,150.0,0,251805.0,1,0,3,2324.92,7
7.257472,29.95,0,141117.0,1,0,1,1157.83,1
0.0,8.0,0,201516.0,1,1,1,735.06,3
3.628736,15.97,0,500277.0,1,1,2,822.13,0
9.07184,60.0,1,515781.0,1,1,3,1871.18,3
0.907184,14.46,0,8622.0,1,0,1,1304.91,6
14.514944,5.5,5,368135.0,1,1,2,2702.56,4
4.082328,59.99,0,87697.0,1,0,0,922.49,0
0.0,26.0,0,5027.0,1,0,3,1940.53,24
18.597272,70.0,1,1840246.0,1,1,3,969.5,6
0.0,4.94,1,41854.0,10,0,2,1889.7,3
0.0,10.0,0,69672.0,1,0,2,619.52,4
2.26796,2.6,0,90036.0,1,1,3,2074.87,0
1.360776,2.99,6,8833.0,1,0,1,170.11,3
0.0,50.0,1,56503.0,1,0,2,2132.25,0
4.082328,7.0,0,52192.0,1,0,30,1938.61,10
43.544832,25.0,2,153449.0,1,0,3,567.77,11
14.514944,19.98,1,1025.0,2,0,1,251.99,12
14.514944,21.99,1,197927.0,1,1,2,2458.28,3
0.0,165.5,7,573358.0,1,1,10,1952.54,1
1.814368,21.76,0,3160025.0,1,1,3,1189.29,0
14.514944,81.0,1,664031.0,1,1,2,2034.31,3
21.772416,225.0,1,706028.0,1,1,3,212.1,4
7.257472,8.0,4,225266.0,1,1,4,1537.74,1
14.514944,33.95,1,30500.0,1,0,1,867.29,2
5.443104,17.99,2,61134.0,1,0,1,2305.79,0
14.514944,65.0,7,2146066.0,1,1,3,1116.94,4
7.257472,10.0,6,431470.0,1,1,1,421.74,3
1.360776,9.99,0,13727.0,1,0,2,2264.29,7
0.0,228.0,1,878325.0,1,1,2,1705.45,23
7.257472,75.0,1,904247.0,1,1,3,278.39,23
0.0,4.86,0,41536.0,1,0,4,2422.25,10
3.175144,14.0,0,257153.0,1,1,1,505.45,0
2.26796,34.0,0,340067.0,1,1,3,332.71,7
0.0,20.0,0,139297.0,1,1,1,1828.58,3
2.721552,17.0,0,536162.0,1,1,3,1598.85,0
32.658624,41.22,7,32581.0,1,0,3,445.11,3
3.628736,23.99,0,2464.0,1,0,1,1165.54,0
14.514944,9.1,1,131865.0,1,0,3,194.44,0
0.0,0.95,0,346081.0,1,1,2,26.72,4
3.175144,90.0,0,460645.0,1,1,2,887.89,6
0.0,12.99,2,301680.0,1,1,1,1698.42,6
14.514944,99.95,1,50314.0,1,0,3,533.53,6
2.721552,2.8,0,909676.0,1,1,3,475.32,3
58.059776,8.99,3,444459.0,1,1,3,0.0,18
2.721552,42.9,0,146085.0,1,0,2,604.07,3
5.443104,99.99,0,7268.0,1,0,1,2375.02,8
14.514944,8.0,1,108672.0,1,0,1,2197.25,6
0.0,25.0,0,154030.0,1,0,3,389.3,21
14.514944,24.95,1,849180.0,1,1,3,1772.98,11
1.360776,50.0,0,180183.0,1,0,2,533.82,7
3.628736,12.0,0,118876.0,1,1,4,627.07,0
0.0,9.75,0,52853.0,1,1,2,717.4,4
14.514944,30.0,1,564510.0,1,1,3,1789.02,3
0.0,14.0,1,2296806.0,1,1,2,1494.01,12
1.360776,15.99,0,1161802.0,1,1,1,1435.27,2
0.0,0.69,0,19.0,1,0,0,2204.38,7
3.628736,7.95,0,53236.0,1,0,1,873.27,4
0.0,10.8,0,19.0,1,0,0,2394.76,7
2.721552,6.0,3,471924.0,1,1,2,317.01,14
0.0,8.95,0,3833.0,2,0,1,493.23,17
14.514944,60.0,1,1202323.0,1,1,2,2439.42,6
14.514944,12.0,1,1630280.0,1,1,3,1354.64,0
0.907184,7.0,0,1181797.0,2,1,3,970.31,4
0.0,23.5,1,8844.0,1,0,1,593.91,0
7.257472,19.99,3,6301.0,1,0,1,527.55,14
34.472992,34.2,1,235540.0,1,1,2,704.65,9
0.0,0.99,0,19.0,1,0,0,813.56,7
1.814368,5.5,0,378066.0,1,1,3,760.87,16
1.360776,3.77,0,169756.0,1,1,3,917.84,7
14.514944,45.0,1,2355018.0,1,1,2,778.36,0
0.0,21.99,4,353905.0,1,0,2,1149.3,4
7.257472,6.75,0,227010.0,1,1,3,604.85,0
2.721552,13.45,0,114261.0,1,0,2,1276.27,0
0.0,25.37,2,25820.0,1,0,1,1950.19,4
7.257472,28.0,1,6124.0,1,0,1,1956.64,24
7.257472,12.99,3,6244.0,1,0,1,1208.91,14
0.0,29.99,0,52432.0,1,0,1,460.95,0
7.257472,20.0,2,82803.0,1,0,3,1357.71,3
4.989512,5.0,0,191395.0,1,1,2,794.83,9
0.0,54.99,1,89402.0,1,0,5,158.12,0
0.0,1.88,0,19.0,1,0,0,1985.73,7
7.257472,140.5,2,625412.0,1,1,1,2022.11,11
3.628736,1.0,0,872828.0,1,1,5,404.39,21
7.257472,30.0,0,159675.0,1,1,1,42.77,26
19.958048,20.0,1,174488.0,1,1,1,1030.01,3
0.0,12.99,2,178499.0,1,1,3,1459.38,3
7.257472,9.98,3,278125.0,1,1,3,2379.39,18
1.814368,2.7,0,129103.0,1,1,1,547.35,13
1.814368,27.95,0,15281.0,1,0,1,2440.64,8
0.0,6.0,3,21210.0,1,0,1,2195.02,14
18.14368,22.99,1,253314.0,1,1,1,910.08,0
0.0,6.19,0,42105.0,1,1,1,501.48,4
134.263232,49.99,3,1553211.0,1,1,2,1935.16,16
0.0,48.0,0,459717.0,1,1,2,1846.14,15
29.029888,102.5,1,536913.0,1,1,3,1782.04,6
3.628736,53.0,0,659138.0,1,1,3,334.09,3
2.721552,15.55,0,324299.0,1,1,1,612.11,0
1.360776,30.0,0,673529.0,1,1,1,776.21,7
24.493968,14.99,1,160557.0,1,1,1,781.56,10
4.53592,16.0,0,87048.0,1,0,3,355.08,3
1.814368,9.99,0,14340.0,1,0,1,2702.25,2
14.514944,72.0,1,693358.0,1,1,2,1606.4,4
0.0,41.0,8,1564174.0,1,1,1,1850.99,1
0.0,24.99,0,197235.0,1,1,1,568.74,15
3.628736,26.96,10,22517.0,1,0,3,2589.67,0
0.0,22.5,1,227034.0,1,0,2,832.09,21
14.514944,26.0,3,888554.0,1,1,3,499.46,16
39.008912,220.0,1,16688.0,1,0,1,1921.68,1
29.029888,10.0,1,399877.0,1,1,0,1126.82,22
1.814368,12.5,0,2345.0,1,0,1,76.63,7
0.0,5.0,0,62242.0,1,0,3,649.23,10
0.0,212.5,2,714804.0,1,1,1,502.15,0
1.814368,1.75,0,424537.0,1,1,3,179.61,0
1.814368,13.0,0,5276449.0,1,1,0,1296.52,5
6.80388,12.99,1,84354.0,1,1,2,1420.19,26
0.0,19.0,0,92425.0,1,0,3,2325.1,8
0.0,9.0,0,140486.0,1,1,3,956.19,0
0.0,10.5,0,10775.0,1,0,1,997.36,4
14.514944,32.0,1,492128.0,1,1,2,2580.39,0
14.514944,24.0,5,130666.0,1,1,2,851.16,0
4.989512,55.48,0,12616.0,1,0,1,1836.31,4
11.793392,94.0,1,1892175.0,1,1,3,415.37,1
14.514944,11.99,3,19018.0,1,0,2,2375.75,18
14.514944,110.0,1,5404813.0,1,1,3,74.06,11
7.257472,4.99,0,323160.0,1,1,1,405.99,3
4.082328,12.5,3,724339.0,1,1,3,379.95,14
3.628736,11.5,0,624300.0,1,1,3,363.02,3
5.896696,3.95,6,27101.0,1,0,2,153.85,3
0.0,29.99,4,415915.0,1,1,2,417.52,4
2.721552,12.0,0,377427.0,1,1,2,2278.87,3
7.257472,29.99,0,27892.0,1,0,1,1444.49,3
43.544832,119.99,1,3255.0,1,0,1,188.02,0
7.257472,35.0,4,1282777.0,1,1,2,108.21,2
2.26796,59.0,0,88297.0,1,1,2,1044.34,0
1.360776,9.0,0,2015313.0,1,1,2,541.14,11
7.257472,7.5,2,332938.0,1,1,1,981.27,3
5.896696,27.5,0,129227.0,2,0,1,542.4,13
0.0,72.0,1,2185200.0,1,1,3,975.04,3
1.814368,14.5,0,731564.0,1,1,3,719.96,2
7.257472,75.0,1,660716.0,10,0,2,862.4,5
8.618248,20.5,2,32965.0,1,0,2,1487.53,20
1.360776,20.0,0,209186.0,1,1,2,670.21,7
4.989512,15.0,0,178848.0,1,0,2,185.89,0
3.628736,21.77,0,124001.0,1,0,1,1806.64,0
0.0,45.0,0,1705140.0,1,1,2,1832.72,8
14.514944,4.0,1,177654.0,1,0,2,374.26,0
29.029888,50.34,1,34940.0,1,0,1,2313.11,4
3.628736,9.5,0,332237.0,1,1,3,1572.84,17
21.318824,25.0,1,183336.0,1,1,1,1007.66,3
7.257472,8.99,0,19125.0,1,0,1,303.9,4
29.029888,129.99,1,1065339.0,1,1,3,719.05,0
14.514944,55.0,1,693776.0,1,1,2,1901.97,20
9.07184,4.5,1,276196.0,1,1,3,1149.17,0
36.28736,29.99,2,32791.0,1,0,1,1177.13,23
0.0,15.5,0,333427.0,1,1,3,2283.61,21
1.360776,50.5,0,318334.0,1,1,1,564.71,19
4.53592,30.0,1,1371906.0,1,1,3,1910.04,7
1.814368,10.5,0,728.0,1,0,3,317.6,7
14.514944,12.0,1,59444.0,1,0,1,1738.02,0
4.53592,2.5,0,37132.0,1,0,1,140.91,4
5.896696,27.0,0,402065.0,1,0,2,1486.29,3
3.628736,42.0,0,1201177.0,1,1,2,432.7,15
14.061352,20.0,1,362686.0,1,1,3,712.12,4
7.257472,12.95,3,6427.0,1,0,1,1483.88,14
7.257472,16.0,0,47740.0,1,0,1,969.79,3
1.360776,12.25,0,94776.0,1,0,2,1735.97,7
137.891968,15.0,3,232001.0,1,1,2,2197.72,14
3.628736,8.5,0,506874.0,1,1,1,1827.65,20
0.0,33.25,0,40034.0,1,0,1,1421.7,1
29.029888,35.0,1,175952.0,1,0,10,242.5,3
2.26796,4.0,0,110135.0,1,1,1,1431.22,0
21.772416,21.0,1,992189.0,1,1,2,1309.85,15
0.0,14.99,0,18706.0,1,0,3,617.68,3
4.53592,5.0,0,322008.0,1,1,2,1102.39,8
2.721552,4.5,0,343911.0,4,1,3,773.18,10
1.360776,33.0,0,950343.0,1,1,3,1030.81,6
1.360776,6.25,0,133082.0,1,1,1,1827.68,4
0.0,22.99,0,34352.0,1,0,1,2434.95,0
14.514944,75.0,1,1620628.0,1,1,3,806.95,21
3.175144,39.99,0,143217.0,1,0,2,1429.74,0
14.968536,165.0,1,244620.0,1,1,3,1233.19,10
8.618248,4.25,1,271367.0,1,1,1,237.54,0
0.0,34.99,4,490968.0,1,1,3,246.24,4
1.814368,70.69,0,74365.0,1,1,3,2376.83,7
2.26796,38.0,0,576942.0,1,1,3,1446.34,13
21.772416,70.0,1,192921.0,1,0,2,1070.55,0
36.28736,45.0,1,66338.0,1,0,1,2471.69,22
7.257472,70.88,0,28298.0,1,0,1,358.62,19
0.0,30.0,0,149309.0,1,0,2,1135.46,7
0.0,5.5,0,7772.0,1,0,1,713.98,0
43.544832,37.95,1,73443.0,1,0,2,172.93,1
2.721552,6.5,0,466247.0,1,1,3,735.37,16
7.257472,95.0,1,830207.0,1,1,5,2311.91,4
1.360776,102.65,6,465649.0,1,0,1,2374.3,2
0.0,8.54,1,36393.0,1,0,1,521.31,0
36.28736,249.0,1,210253.0,1,0,2,1303.29,13
2.721552,5.0,0,681261.0,1,1,3,387.18,17
1.360776,9.5,0,257751.0,1,1,3,1431.56,2
7.257472,34.99,1,571601.0,1,1,3,1342.03,0
14.514944,0.99,3,131630.0,1,1,2,1231.22,3
3.628736,15.0,0,1538105.0,1,1,3,1196.23,7
2.721552,45.0,1,71942.0,1,0,1,1325.25,0
0.0,10.0,0,21743.0,1,0,10,1533.24,3
14.514944,9.99,1,1079631.0,1,1,2,1697.28,0
50.802304,52.0,3,243635.0,1,0,2,1334.65,14
0.0,30.0,0,28693.0,1,0,2,1353.52,7
14.514944,25.0,1,1137120.0,1,1,2,1672.67,0
101.604608,132.5,2,2225816.0,1,1,3,1750.52,15
1.814368,6.5,0,116326.0,1,1,2,1495.85,0
7.711064,15.0,6,790414.0,1,1,3,1560.16,6
2.26796,20.5,0,472520.0,1,1,3,1948.48,15
0.0,20.0,0,21743.0,1,0,1,1481.27,3
3.175144,11.5,0,6394.0,1,0,2,213.96,0
2.721552,8.3,0,931870.0,1,1,1,1909.02,20
14.514944,40.0,3,259132.0,1,1,2,964.75,14
14.514944,12.99,1,104287.0,1,1,1,718.56,0
3.628736,8.99,0,475753.0,1,1,10,693.76,0
0.0,9.99,0,33287.0,1,0,2,223.98,1
8.618248,21.0,1,306166.0,1,0,2,1296.27,15
36.28736,41.0,5,19296.0,1,0,1,1910.14,4
15.422128,35.0,1,1769101.0,1,1,3,530.27,3
6.80388,29.99,0,93016.0,1,0,2,1314.11,9
0.0,10.5,0,5051958.0,1,1,2,2392.19,18
2.721552,6.0,0,537323.0,1,1,3,1957.0,0
3.628736,15.0,2,842736.0,1,1,2,210.95,7
1.360776,15.99,0,9519.0,1,0,5,1913.08,4
5.896696,7.95,0,27101.0,1,0,2,1218.8,3
1.814368,10.0,0,485716.0,1,1,2,685.61,15
14.514944,60.0,1,2198958.0,1,1,3,2203.1,4
3.628736,57.0,1,661908.0,1,1,1,17.03,7
5.443104,17.99,6,263372.0,1,1,2,530.9,9
3.628736,22.0,0,2713600.0,1,1,2,197.67,0
0.0,5.0,0,37447.0,1,0,1,354.41,23
2.26796,8.5,0,498567.0,1,1,3,469.67,0
6.350288,5.99,1,381729.0,1,1,2,251.03,3
1.814368,4.0,0,109835.0,1,1,3,292.93,17
3.628736,9.99,0,215725.0,1,1,1,1895.5,26
0.0,2.49,0,1633.0,1,0,1,1879.37,18
21.772416,75.0,1,299813.0,1,0,2,1051.6,4
10.886208,30.0,1,692215.0,1,1,1,683.42,6
0.0,9.0,0,19.0,1,0,0,1176.16,7
1.360776,33.0,0,14951.0,1,0,3,48.49,7
36.28736,456.0,2,2410954.0,1,1,3,2192.77,6
0.0,74.99,1,101957.0,1,0,1,1261.75,1
14.514944,16.0,0,298383.0,1,1,1,1075.19,3
0.0,2.95,0,153471.0,1,1,1,431.53,3
14.514944,6.0,1,637826.0,1,1,3,1650.93,0
1.814368,11.5,0,1548215.0,1,1,2,1204.96,15
0.0,7.75,0,9235.0,1,0,2,770.04,0
5.896696,24.0,0,481947.0,1,1,3,1067.83,6
0.907184,2.5,0,349723.0,1,1,3,489.32,19
0.0,45.0,0,1383890.0,1,1,2,933.68,11
0.0,36.01,0,25606.0,1,0,1,1026.61,19
14.514944,38.0,3,4047364.0,1,1,3,1007.36,14
14.514944,6.99,3,55035.0,1,0,3,2339.9,18
0.0,15.5,0,288033.0,1,1,2,1292.39,0
3.628736,24.99,0,176078.0,1,1,3,473.69,4
2.721552,24.95,0,333725.0,1,1,3,739.22,9
5.443104,50.0,0,173995.0,1,1,3,2026.89,0
0.0,12.73,0,110788.0,1,0,2,1007.16,0
7.257472,7.88,0,256641.0,1,1,2,598.17,0
29.029888,34.99,1,5207.0,1,0,1,1016.7,0
0.0,10.0,0,9235.0,1,0,2,665.25,0
7.257472,40.0,0,153510.0,1,1,2,231.8,3
0.0,79.0,8,464289.0,1,0,2,2201.88,3
7.257472,74.0,1,1432646.0,1,1,2,963.65,5
14.514944,20.0,1,69154.0,1,0,1,807.45,0
9.07184,50.0,1,29268.0,1,0,1,681.93,6
0.0,115.0,8,226181.0,1,0,1,2517.34,8
2.721552,0.01,3,700381.0,1,1,3,654.35,18
4.082328,60.0,0,878480.0,1,1,3,1591.43,15
0.453592,5.86,0,105027.0,1,1,0,1381.55,4
16.782904,81.0,1,4883584.0,1,1,3,412.28,11
7.257472,9.5,0,173567.0,1,1,1,325.83,0
116.119552,102.5,9,1569207.0,1,1,3,1139.0,11
14.514944,8.99,1,78216.0,1,1,1,293.31,3
0.0,8.99,0,36743.0,1,0,1,1636.95,23
2.26796,34.99,0,546973.0,1,1,2,1126.45,15
3.628736,9.98,0,82584.0,1,0,1,527.83,3
0.0,44.99,0,20687.0,1,0,1,1322.52,20
21.772416,14.0,1,4414480.0,1,1,3,826.76,14
1.360776,12.5,0,407386.0,1,1,2,486.79,7
6.350288,18.0,1,657716.0,1,1,1,228.06,0
21.772416,15.0,1,201003.0,1,1,3,553.39,6
5.443104,30.0,0,551996.0,1,1,3,1015.01,0
1.360776,26.0,0,374968.0,1,1,2,1921.72,7
5.443104,0.99,0,96458.0,1,1,2,777.32,3
7.257472,21.5,0,307909.0,1,0,2,591.27,20
3.175144,3.0,0,76826.0,1,1,1,2407.25,3
1.360776,18.0,0,4689401.0,1,1,3,625.99,0
9.525432,30.0,1,51484.0,1,0,1,867.29,10
14.514944,25.0,1,265523.0,1,0,2,2348.17,1
1.360776,5.5,0,216639.0,1,1,3,832.1,0
0.0,7.0,0,174322.0,1,1,1,1425.22,7
14.514944,155.0,6,137958.0,1,0,3,13.81,4
1.814368,5.99,0,14584.0,1,1,2,959.09,4
3.628736,13.49,0,24250.0,1,0,1,1601.14,20
0.0,53.0,0,17324.0,1,0,1,638.28,19
14.514944,49.99,1,4041.0,1,0,0,566.35,0
0.907184,111.5,0,1417782.0,1,1,3,2178.13,8
0.0,35.99,1,15908.0,1,0,10,880.97,7
0.0,1.5,0,283692.0,1,1,3,583.85,3
14.514944,839.99,1,48164.0,1,0,2,0.0,4
0.0,20.5,1,295137.0,1,1,1,1713.58,3
4.989512,17.5,0,1599646.0,1,1,2,1173.95,6
2.721552,7.0,0,135729.0,1,1,1,1975.47,3
0.0,19.99,1,131013.0,1,0,1,993.47,12
1.814368,4.99,0,10456.0,1,0,2,1198.35,7
2.26796,12.99,0,67030.0,1,0,2,2436.76,4
0.907184,8.99,0,283967.0,1,1,0,967.3,4
0.907184,1.25,0,297249.0,10,1,2,797.25,13
3.628736,1.99,0,348884.0,1,1,2,543.54,0
6.80388,26.0,1,489025.0,1,1,3,109.07,3
4.53592,6.5,0,471587.0,1,1,3,183.5,17
0.0,5.99,0,7502.0,2,0,3,2167.78,10
0.0,525.0,1,30957.0,1,0,1,432.29,5
0.0,10.0,0,207250.0,1,1,2,1613.05,0
1.814368,29.75,0,106008.0,1,0,2,1896.91,6
0.0,299.99,1,3367.0,1,0,1,1080.87,3
1.814368,5.0,0,1136060.0,1,1,3,2298.75,4
14.514944,15.0,1,501671.0,1,1,2,497.37,0
21.772416,175.0,1,357806.0,1,1,3,2045.35,4
14.514944,179.95,1,466224.0,1,0,3,174.02,4
2.721552,9.5,0,1863916.0,1,1,2,965.11,0
7.257472,8.95,3,247699.0,1,1,3,235.95,3
14.514944,51.0,7,95732.0,1,0,2,2257.55,3
161.02516,50.0,1,119312.0,1,0,2,1489.35,10
2.26796,25.0,0,72817.0,1,0,3,7.94,0
21.772416,44.99,1,5359.0,1,0,2,259.76,0
29.029888,31.01,1,375683.0,1,1,3,1000.23,22
4.082328,6.0,0,237508.0,1,1,3,1353.97,0
0.0,12.5,0,7772.0,1,0,1,1392.23,0
1.360776,20.0,0,1175502.0,1,1,3,2507.57,4
0.0,38.0,7,158764.0,1,0,2,1127.62,1
0.0,49.95,0,220649.0,1,0,1,70.17,1
0.0,39.0,0,247349.0,1,1,3,143.58,8
7.257472,7.95,1,115301.0,1,0,2,747.41,22
4.53592,3.49,3,364694.0,1,1,3,1045.13,14
3.628736,12.98,0,428582.0,1,1,1,832.75,20
0.0,4.99,0,12946.0,1,0,1,896.71,8
3.628736,4.25,0,4282.0,1,0,2,443.26,7
7.257472,3.34,0,30885.0,1,0,1,1163.72,0
43.544832,38.0,3,3559911.0,1,1,3,684.31,14
2.26796,5.0,0,2059081.0,1,1,1,1790.49,0
14.514944,12.0,1,712227.0,1,1,3,435.64,0
3.628736,100.0,8,1210498.0,1,1,2,1801.46,1
7.257472,11.5,0,139832.0,1,1,2,1438.09,4
0.0,11.69,0,120127.0,1,0,2,1385.8,0
21.772416,16.5,4,381746.0,1,1,1,794.69,3
0.0,20.0,0,57461.0,1,0,0,1312.52,2
0.0,15.99,0,7188.0,1,0,3,1074.63,4
4.53592,42.95,0,236347.0,1,0,15,1816.59,4
0.0,38.99,1,444560.0,1,1,3,1916.77,16
6.80388,10.0,0,88986.0,1,0,1,329.21,0
7.257472,75.0,1,428499.0,1,1,0,1397.47,29
14.514944,7.0,1,976806.0,1,1,3,652.71,0
2.721552,10.95,0,178852.0,1,1,1,1864.78,4
4.53592,3.25,3,1647643.0,1,1,3,2477.5,16
3.175144,15.0,0,498217.0,1,1,3,521.64,7
3.628736,11.99,3,127752.0,1,1,3,1932.86,18
3.628736,12.5,0,879179.0,1,1,2,256.87,0
3.175144,9.0,0,357557.0,5,1,1,981.87,17
7.257472,0.99,3,3087155.0,1,1,3,918.28,14
0.0,19.99,5,42430.0,1,0,2,1857.26,0
7.257472,14.0,8,524290.0,1,1,3,553.82,4
4.082328,29.0,0,265332.0,1,1,1,997.94,7
14.514944,5.5,1,3891952.0,1,1,3,1246.99,0
0.0,11.0,0,832261.0,1,1,2,767.15,13
6.80388,15.0,0,155523.0,1,1,3,218.9,15
21.772416,144.5,1,2100050.0,1,1,3,1041.57,13
35.833768,10.0,7,406496.0,1,1,2,147.62,4
7.257472,10.0,0,326938.0,1,1,5,843.67,0
14.514944,178.0,1,2464300.0,1,1,3,120.82,21
4.53592,18.99,0,57660.0,1,0,1,1334.19,0
29.029888,12.99,3,541912.0,1,1,3,2212.09,14
1.814368,29.99,0,264343.0,2,1,3,2275.3,2
0.0,12.49,0,17005.0,1,0,2,761.11,0
3.175144,19.95,0,68741.0,1,0,1,1499.74,3
0.0,36.0,2,1562472.0,1,1,3,39.07,0
1.814368,10.0,0,28524.0,1,0,1,2447.14,7
43.544832,38.9,1,24990.0,1,0,1,245.23,0
2.26796,28.5,0,59697.0,1,0,1,549.33,6
21.772416,7.95,3,182788.0,1,1,3,120.24,18
0.0,18.0,0,129711.0,1,1,3,1607.92,0
0.0,60.0,1,208735.0,1,0,2,878.19,1
7.257472,2.88,0,426240.0,1,0,2,2227.66,3
3.628736,18.0,0,205339.0,1,1,3,949.18,0
0.0,179.9,1,102518.0,1,0,1,786.36,1
36.28736,39.97,2,169241.0,1,0,1,70.42,2
1.814368,15.0,0,238837.0,1,1,3,267.44,17
2.26796,5.0,0,801131.0,1,1,1,284.1,2
1.360776,0.99,0,2777163.0,1,1,3,431.59,17
2.26796,1.98,0,219959.0,1,1,1,221.43,2
14.514944,40.0,1,1272731.0,1,1,3,1135.07,4
1.360776,21.72,0,596747.0,1,1,2,1076.11,2
0.0,8.0,1,3453486.0,1,1,1,976.06,0
2.721552,48.42,0,13478.0,1,0,2,157.57,13
1.814368,7.5,0,216639.0,1,1,3,1602.12,3
5.896696,39.99,0,8139.0,1,0,1,1170.96,15
3.175144,41.0,0,343460.0,1,1,2,204.41,7
14.514944,39.0,7,17266.0,1,0,1,1751.63,3
2.26796,21.95,0,140684.0,1,1,1,1139.11,17
3.175144,3.0,1,524129.0,1,1,3,1148.17,3
14.514944,39.99,1,14938.0,1,0,2,595.38,0
1.814368,14.0,0,701318.0,1,1,1,70.66,2
4.53592,29.99,1,31643.0,1,0,1,1180.32,0
14.514944,460.0,1,3235191.0,1,1,3,2146.92,0
1.360776,69.99,0,306999.0,1,1,3,13.03,7
14.514944,3.0,3,281850.0,1,1,3,1732.73,14
1.360776,47.0,9,2518886.0,1,1,1,1146.88,10
29.029888,150.0,1,638452.0,1,1,2,417.61,0
4.53592,5.99,0,435614.0,1,1,2,545.75,0
12.700576,47.5,10,1829.0,1,0,1,380.19,3
14.514944,75.0,6,1544313.0,1,1,3,1907.32,3
29.029888,29.99,2,301009.0,1,1,1,1191.5,1
21.772416,14.99,1,537663.0,1,1,2,758.13,0
1.814368,29.95,0,176632.0,1,0,2,97.13,3
7.257472,102.5,1,831374.0,1,1,1,1255.89,10
4.082328,56.0,0,194249.0,1,0,4,461.81,1
0.0,189.95,1,219022.0,1,0,1,612.14,3
0.0,15.02,5,1220789.0,1,1,2,843.54,21
7.257472,24.99,1,81465.0,1,1,2,808.88,22
3.628736,15.0,0,353463.0,1,1,3,211.26,3
3.175144,65.0,0,376922.0,1,1,2,1256.4,3
0.0,19.99,0,12259.0,1,0,1,636.57,11
0.0,99.99,1,71460.0,1,0,1,981.09,9
1.360776,1.99,0,86137.0,1,1,1,1503.04,13
3.628736,5.0,0,1210154.0,1,1,2,1844.54,0
1.814368,9.99,0,149450.0,1,1,3,956.0,26
0.0,51.0,0,114119.0,1,0,1,1590.44,8
29.029888,85.49,1,4041.0,1,0,0,635.24,0
1.360776,2.5,0,85597.0,1,0,3,586.53,0
0.0,19.0,0,1669.0,1,0,1,2239.45,0
36.28736,455.0,1,2521458.0,1,1,3,415.87,6
2.721552,0.99,0,493668.0,1,1,2,2412.04,0
0.0,6.5,0,67416.0,1,0,2,840.42,3
21.772416,129.95,1,8280.0,1,0,1,1112.47,0
1.360776,7.5,0,49737.0,1,1,3,303.14,2
1.360776,20.0,0,134042.0,1,0,3,377.82,0
4.53592,7.2,3,193711.0,1,1,3,380.21,16
36.28736,10.0,4,706357.0,1,1,3,1043.44,9
14.514944,72.0,1,4359736.0,1,1,3,1128.92,12
0.0,14.99,1,1123297.0,1,0,3,946.29,4
14.514944,99.0,7,95732.0,1,0,2,2297.93,3
14.514944,3.99,3,125766.0,1,1,1,265.84,7
